200;1;e vc acha que alguem vai parar de montar em boi porq vc nao quer,,se nao for nas festas vai continuar nas fazendas,nos torneios ,se vc fala que gosta de animais deveria preservar as festas,lá são tudo fiscalizado,com acompanhamento veterinario e regras,acabar com as festas é retroceder no tempo,porque quem gosta de interagir com animais vai continuar interagindo ou em um ou em outro lugar..e ainda por cima vc estaria condenando milhares de animais a morte.as provas de laço acabaram nas festas e continuaram com muito mais força nas fazendas e nos torneios,,isso ja deve servir de exemplo pra vc ver o que vai acontecer com outras modalidades. 
203;1;tenho cavalos que participam  das provas dos 3 tambores e desafio a qualquer ong a compararem se seus animais são mais bem cuidados que os meus.. 
204;2;por acaso vcs sabem sabem pra onde vao os animais que não selecionados para o rodeio,, eu sei vão para o açougue antes de conhecer a idade adulta. conheçam antse de criticar,falar coisas sem saber também é ignorância,,muitas pessoas ainda falam que os animais tem seu saco apertado..conheçam de perto 
205;1;Valeu capitao augusto,,,,, seja sempre bem vindo nas festas do peao estamos te esperando em barretos com uma calorosa recepção.quem critica não conhece,,se conhecesse com certeza não falariam tanta besteiras 
208;1;Valeu capitão agusto tem muita gente que nao gosta mas tem muita gente que gosta,o povo sertanejo esta do seu lado,,te esperando no maor rodeio do mundo barretos 2016 
210;2;graças a todos esses leigos o projeto foi aprovado com facilidade na camara dos deputados,enquanto essas pessoas continuarem falando que rodeio aperta o saco do animal e tc.. sera facil levar a frente nosso projeto,,significa que realmente nao conhecem e nunca viram de perto,obrigado a todos que falam que o rodeio aperta o saco,,outra mulher disse que os animais tem caco de vidro introduzido no anus aohhh barbaridade 
212;2;só que esses animais nao são como animais de circo que se não tivessem no circo estariam nas savanas,esses animais se não tivessem no rodeio estariam em um espeto de churrascaria,,e onde e quando vc viu um animal ser torturado,se viu porque não denunciou,ja existe uma lei desde 200 que protege eles de maus tratos,portanto não fale coisas que nunca viu,,pelo jeito vc fala coisas sem saber,isso tambem é ignorancia. 
215;2;e quando vc viu um animal com saco apertado sua imbecillll 
216;2;e onde vc viu um animal com testiculos amarrados, sua ridicula,,povinho deve ser quem te pos no mundo de não te dar educação pra chamar outro ser humano de povinho,vai cuidar de sua vida,nao vamos no rodeio com seu dinheiro 
219;1;Rodeio não maltrata. os animais tem o manejo adequado, alimentação balanceada incluindo exercícios como nação. os touros que vão para os rodeios são animais com estrutura e boa performasse. os cavalos que dentro do rodeio tem varias modalidades como três tambores,laço,bulldog,Team Penning, Work Penning, apartação. trazendo renda gerando emprego...
220;1;Rodeio não maltrata animal..os meus estao a disposição de quem quiser conhecer de perto,,garanto que meus cavalos são mais bem tratados do que muitos humanos nesse país. 
222;1;nao vejo vantagem nenhuma,em por fim aos rodeios,quem gosta de interagir com animais,vai continuar interagindo e no campo nao tem regras nem legislação,,no rodeio tem veterinario,tem regras,e fiscalização para proteger os animais de maus tratos,,no campo é tudo de qualquer jeito,, 
224;1;vida longa ao rodeio,,agora temos um dia para comemorar,,dia 4 de outubro agora é dia nacional do rodeio 
225;1;rodeio não maltrata animais, 
226;1;Festa do peao de barretos 2016,estima arrecadar mais de 16 milhoes para o hospital do cancer,,esse é o mundo sertanejo 
228;1;Agora dia 24 de outubro passa a ser o dia nacional do rodeio,ebaaaaaaaaaaa 
229;2;Para onde sera que o senhor luiz paulo acha que irao os animais  de rodeio se não fossem de rodeio ???,para as churrascaria,,qual a vantagem de não ir para o rodeio e ir para um espeto. 
231;2;qual a vantagem vc veria em tirar os animais do rodeio,,manda-los para o frigorifico,,ou para uma ong que cuidaria de milhares de animais,,a unica forma desses animais conhecerem a idade adulta é sendo de rodeio,caso contrario ja conheceram o matadouro aos 2 anos e meio de idade. 
234;1;#Vaquejada é Cultura 
235;1;oi amor vc de novo,,como vc gosta de cowboys,,é melhor vc ir ate a festa do peao e conhecer um de verdade,,nao precisa ficar pucxando conversa pela internet,, 
239;1;falou bem ganhou a enquete,,na camara dos deputados vcs tambem ganharam a enquete,,ja foi provado e aprovado que animsi de rodeio não sofrem maus tratos 
244;2;oi querida sera que vc é uma cowgirl inrrustida 
245;2;oi gatinho,,acho que vc é apaixonado em cowboys,,ja sabemos que vc é 
247;2;tem gente tomando chá de lirio aqui e vendo coisas,,onde sera que viram alguém colocar cacos de vidros e pimenta no anus de animais.que alucinação !!!!!!! 
249;2;todos esses argumentos que rodeio maltrata animais foi derrubado na assembléia da camara,,foi aberta e todos puderam debater,,agora não venham falar tanta besteiras aqui,, a outra ai falou que animais tem pimenta colada no anus,,essa ta tomando droga podre 
250;2;quem esta precisando de proteção nesse pais são os humanos,que esãao sendo mortos a toa, a cada 28 horas morre uma pessoa homosexual vitima da intolerancia nesse pais,,nos animais ja existem leis que os protegem desde 2002 e são seguidas a risca nos rodeios 
251;2;acho que pessoas por aqui usam drogas vencidas,,onde sera que viram alguem colocar pimenta e caco de vidro no anus dos animais,,acabou de ser vendido um touro chamado boca quente por 312 mil reais,,sera que é para o dono colocar caco de vidro no anus dele??? 
252;2;Onde sera que a senhora rosana viu alguem enfiar caco de vidro no anus do animal,,sera que ta tomando algum remedio estragado ??? 
253;1;Parbéns povo sertanejo,dia 4 de outubro agora é dia nacional do rodeio 
254;2;Graças a pessoas imbecis e legais como a senhora rosna halasz que rodeio foi aprovado tao facil na camera,,pessoas que falam coisas que nunca viram,,o rodeio movimenta o mundo country e amamos os animais assim como vc,,venha conhecer,,nos diga onde vc viu animais de rodeio abandonados e passando fome. 
255;2;como vc fala coisas sem saber,,prova e nos mostre onde se usa pimenta e cacos de vidros e abandonaremos o rodeio,,sua imbecillllll,,conheça antes de falar 
256;1;Dia 4 de Outubro agora passa as ser o dia nacional do rodeio. 
257;1;Parabéns nação sertaneja,agora o rodeio ganhou  o dia nacional do rodeio no calendário nacional,dia 4 de outubro. 
259;2;A bibinha pão-com-ovo, mau-amada, desocupada, sustentada pela mamãe naõ se cansa de vomitar asneiras aquí. Luizinho de dia e Keffey Boca Nervosa, à noite vá cuidar da sua vida nêga, seus comentários contra o rodeio, não estão acrescentando em nada, o mundo vai continuar girando, e rodeios continuarão sendo realizados, quer você goste ou não, agora mesmo estamos indo prá Americana/SP . Teu bofe te deixou? arrume outro, fia, que consiga te suportar que tal um africano dotadão, para preencher seu espaço vazio, já que a sua raça aí, é chegada, só não vale o cunhadinho, quem sabe assim você deixa de cuidar da vida dos outros.   
263;1;Ohh cara,queria pedir desculpas pra vc,,quando chamei vc pra vir conhecer s roça que te ensinava a ser homem  eu não sabia que vc era homossexual ,,não tenho nada contra,,tenho ate amigos homossexuais,,cada um gosta do que quer,,perdoa ai.. 
264;2;Vc deria respeitar as difeenças,,ainda mais sabendo que vc tambem é diferente,,se não gosta respeite quem gosta,,ja pensou se as pessoas que nao gostassem do seu jeito fossem fazer campanha contra seus gostos.. 
265;1;mais uma vitoria do rodeio,dia 4 de outubro,dia nacional do rodeio,parabéns ao povo sertanejo 
266;1;A  patir de hoje fica reconhecido no brasil dia 4 de outubro como dia nacional do rodeio..Parabens capitao augusto 
267;1;Ohh alexandre junior,,vá conhecer de perto antes de falar o que nunca viu,,ja ficou provado e comprovado por veterinrios contra e a favor ao rodeio n camara dos deputados,por isso passou tão facil,,animais de rodeios são mais bem tratados do que muitos humanos nesse país. 
271;1;Parabéns capitão,,projeto passou fácil pelo senado,os argumentos dos ativistas eram os mais absurdos do mundo,porque será que não ficaram até o fim ??? 
272;2;Nossa ,,quem é esse louco do rafael,,onde sera que voce esta morando pra falar em modernidade,,morrem se, 16 pessoas por dia no estado do rio de janeiro assassinadas,isso aqui é o verdadeiro faroeste,,,carros fortes  são assaltados a luz do dia ,bancos são assaltos no interior do pais e usam pessoas como escudo humano,,e vc vem falar que montar em boi é coisa do passado,,prefiro o passado do que essa modernidade podre que vivemos. 
273;1;'Blá, blá, blá. Blá, blá, blá. Mimimi. Mimimi. O que nos interessa, é que o projeto está avançando favoravelmente no Senado. Onde, já deu prá notar que, quem manda somos nós os BBB''s. (Bala, Boi, e Bíblia) como disse o intelectual em "cultura texana", aí. Depois é só o nosso parça,  Temer, assinar, o que é notório. Logo, as disposições em contrário, serão irrelevantes.  '
275;1;Por acaso vc ja foi em um frigorifico ou em algum matadouro,,então vá e depois vá a uma fazenda que cria touros de rodeio e vá a um rodeio tambem,,e tire suas conclusões onde é melhor.animal de rodeio que não vai para o rodeio vai para o matadouro,,talvez a unica chance d uma animal desse chegar a idade adulta e morrer como um reprodutor é sendo de rodeio, 
277;1;Vá vc se informar,,onde e quando voce viu animal de rodeio de perto,,ja foi provado que entre todos os esportes que usam animais,o rodeio é onde os animais sofrem menos lesões,,aprenda vc tambem. 
279;2;já que animal nenhum é pra culturalizar ou pra estar fazendo torneios com ele int acaba com os centro de macumba que usam: galinha, bode,gato... e ninguém como frango, galinha, galeto, carne, peru no natal acabou... 
281;2;Tambem nao gostamos de muitas coisas que acontecem nesse brasil e somos obrigados a aceitar . 
282;1;Bora pro rodeio pessoal essa semana tem mais uma 35 festas pelo brasil 
283;2;se não gosta é só não ir,,nao vamos na sua te convidar 
284;1;Vida longa ao rodeio 
286;2;Vai cuidar da sua vida ,nao vamos nas festas com seu dinheiro. 
287;2;la vem o idiotinha ,franguinho de novo,,ja te convidei pra vir no meu sitio e te passei meu endereço varias vezes,,pra vc todo mundo é fake porque nao vem conferir de perto,,eu mato um carneiro gordo pra nois churrasquaer,basta voce querer,,o aparecidinho do site,,protetor de nada,,cade os animais que voce cuida,,me  pasa seu endereço que vou conferir de perto como vc cuida de seus animais. 
289;1;Rodeio é 100% Bons tratos aos animais 
291;2;evoluir onde ?? em um pais que carros fortes são assaltados em plena luz do dia,,que bancos são assaltados como no tempo do banga bang,que pesoas são mortas por um celular,onde vc ta evolução nesse pais ?? onde sera que vc ta morando 
294;2;o babaquinha,,o projeto ja foi aprovado na camara dos deputados,,jstamente por ser provado que esses animais não sofrem maltratos,,tambem não vamos parar de comer carne porque vc não quer,,em sua homenagem essa semana vamos um churrasquinho de carneiro,,quer vir partcipar,,eu guardo alguns pedaços bem mal passados pra voce  ohhh comedor frutas. 
295;2;la vem o inutil do luis paulo comedor de alface encher o saco de novo,,,vc não faz nada na vida ????? 
296;2;ohh inutil voce voltou????? 
300;1;O rodeio foi aprovado na camara dos deputados em um debate que estavam defensores e opositores,,os melhores argumentos ganharam,,entao vamos respeitar quem gosta 
306;1;vida longa ao rodeio,,se não gosta é só não ir. 
312;1;Foi adquirido nos ultimo leilão das estrelas um animal chamado boca quente por 312 mil reias,quem pagaria tal quantia em um animal para maltrata-lo..vamos conhecer de perto antes de falar o que não sabemos 
313;1;O projeto foi aprovado com grande vantagem na camara dos deputados,,isso porque ja foi provado e reaprovado que enter todos esportes ue usam animais o rodeio é onde ocorre menos lesoes nos animais,,conheçam antes de criticar 
314;1;Animais de rodeio não são como animais de circo,que voltam para a savana quando nao estão no circo,,animais de rodeio vão para o frigorifico se nao fossem de rodeio,portanto a unica forma de um animal desse chegar a vida adulta e morrer como reprodutor é sendo de rodeio,, e pelo contrario do que muita gente pensa eles nao sao torturados..conheça antes de criticar. 
319;1;Projeto aprovado na camara dos deputados,,com certeza foi provado que rodeio nao maltrata animais. 
321;1;E mês que vem começa o maior rodeio de Minas,  um dos maiores do país, a grande DIVINAEXPO,  e como sempre ajudando as instituições de caridade da cidade de DIVINÓPOLIS MG. Pegaaaaaaa subindo porque descendo é contra mão!! Aquiiiiiiiiiii "num" é rodeio,  Aquiiiiiiii é PBR. 
331;1;Rodeio,,mais que um esporte,uma paixão..nao critiquem sem conhecer 
335;1;mais uma unidade do hospital do cancer de barretos sera aberta em campinas e  nao  se esqueçam que o rodeio é um grande colaborador desses hospitais. 
339;1;Vai começar a temporada 2016 e quem achar que esses animais são maltratados é só ir conferir de perto,ja existe uma lei que protege eles de maus tratos desde 2002,os eventos são abertos a qualquer um que quiser visitar. 
344;1;Vida longa ao rodeio,só quem conhece de perto sabe o quanto são bem tratados esses animais,animais chamados por nome e muitos viram estrelas e morrem em asilos . 
357;1;Vida longa ao rodeio,pessoas confundem rodeio com touradas espanhola,foi adquirido no final do ano passado um animal chamado Boca Quente pelo senhor ricardo Bento de São Paulo por 347 mil reais,quem pagaria uma quantia dessa para ver ser animal ser humilhado. 
363;1;Nossos cavalos vivem melhor do que muitos humanos nesse país. 
364;1;Amo rodeio. 
365;1;Na europa nunca teve rodeio,os rodeios são forte no canada,mexico e EUA,incluaive onde se ta 1 milão de dolares para o campeao..se não gosta aprenda a respeitar que gosta 
368;1;vai começar a temporada das festas ,quem acha que esses animais são maltratados é só ir e conferir de perto.garanto que eles preferem ser montados do que comidos. 
378;1;Meus animais devem ser mais bem cuidado que voce,,conheça e aprenda antes de falar coias sem saber 
387;1;Amo rodeio,,conheça e se apaixone tambem,animais com vida longa e saudavel e pra quem nao sabe eles nao tem seus sacos apertados. 
388;1;Parabens Capitao Augusto,vida longa ao rodeio 
390;1;Vida longa ao rodeio,acabou de ser aprovado o projeto na camara dos deputados e no senado. 
396;1;realmente as pessoas do não nunca viram um animal de rodeio de perto,,viva o rodeiooooooo 
403;1;amo rodeio,,meus cavalos estao a disposição pra quem quiser ver de perto se sofrem maus tratos 
404;1;Animais de rodeio são bem mais tratados do que muito humanos nesse pais 
405;1;Viva o rodeio,conheçam e aprendam a amarrrr.. 
422;1;Capitao,, o povo sertanejo esta do seu lado,seja sempre bem vindo 
423;1;vai cuidar da sua vida  e do capitao cuidamos nos,,nos os elegemos de novo,o povo sertanejo esta do lado dele,,mostre nos seus animais isso sim é necessario,ou vc tambem cuida de animais fantasma como muitos ativista por ai 
426;1;Parabéns pela vitória Capitão Augusto 
428;1;Parabéns Capitão,,mais uma vitoria. 
434;1;Rodeio legal não maltrata animal !!!!! 100 ¢ bons tratos 
453;1;A unica forma de um animal mestiço ou cavalo redomão conhecer a idade adulta e ser tratado como um astro é sendo de rodeio caso contrario vão conhecer a morte antes de mesmo de tornarem adultos,conheçam antes de criticar 
468;1;Parabens Capitao Augusto 
474;1;Valeu Capitão Augusto 
477;1;Vida longa ao rodeio,,muitas provas que foram proibidas continuam sendo feitas em fazendas sem a menor fiscalização e nem um ativista aparece para acompanhar,pelo menos nos rodeios,toda prova tem que se acompanhada por medicos veterinarios e outras muitas regras a serem seguidas.. 
489;1;Respeitamos a cor de seu Arco iris,,vc deveria fazer o mesmo e respeitar os gostos alheios 
493;1;Sinal que vc não sabe nada de festas mesmo,,jagauriuna ai pertinho de sua casa teve o maior publico dos ultimos seis anos em 2015 e sumaré teve record de publico desde 2010 
494;1;eu gostaria muito de poder apresentar para voce meus cavalos de perto e tambem ficaria muito feliz de ver como voce trata seus animais. 
495;1;Pode sim estar por um fio mais enquanto estivermos certos lutarwmos pela causa.#RodeioeCultura 
496;1;Parabéns capitão pelas palavras no congresso. 
498;1;PARABÉNS CAPITÃO AUGUSTO. 
500;1;Parabens Capitão Augusto seu nome sera lembrado sempre com muito carinho pelo povo sertanejo
